Date	Source	Target	CAMEOCode	NumEvents	NumArts	QuadClass	Goldstein	SourceGeoType	SourceGeoLat	SourceGeoLong	TargetGeoType	TargetGeoLat	TargetGeoLong	ActionGeoType	ActionGeoLat	ActionGeoLong
19790116	MED	GOV	020	1	9	1	3	4	40.6433	-3.33376	4	40.6433	-3.33376	4	40.6433	-3.33376
19790116	MED	GOV	060	1	9	2	6	3	25.7743	-80.1937	3	25.7743	-80.1937	3	25.7743	-80.1937
19790116	MED	GOV	172	2	9	4	-5	3	42.8948	-70.8712	3	42.8948	-70.8712	3	42.8948	-70.8712
19790116	MED	GOV	190	1	5	4	-10	3	43.1001	-70.8337	3	43.1001	-70.8337	3	43.1001	-70.8337
19790116	MED	IRN	010	2	10	1	0	4	31.3203	48.6693	5	31.5	49	4	31.3203	48.6693
19790116	MED	IRN	013	3	10	1	0.4	4	36.4637	55.6131	4	36.4637	55.6131	4	36.4637	55.6131
19790116	MED	IRN	042	2	5	1	1.9	4	30.05	31.25	4	35.75	51.5148	4	35.75	51.5148
19790116	MED	IRN	120	1	2	3	-4	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790116	MED	MIL	072	1	10	2	8.3	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790116	MED	MIL	120	1	4	3	-4	1	32	53	1	32	53	1	1.3667	103.8
19790116	MED	SAU	010	1	2	1	0	4	55.7255	52.4112	4	55.7255	52.4112	4	55.7255	52.4112
19790116	MED	SAU	042	1	2	1	1.9	4	40.6433	-3.33376	1	25	45	4	40.6433	-3.33376
19790116	MED	VNM	112	1	10	3	-2	4	40.6433	-3.33376	1	25	45	4	40.6433	-3.33376
19790116	MEX	CUB	111	2	17	3	-2	4	23.1319	-82.3642	4	23.1319	-82.3642	4	23.1319	-82.3642
19790116	MEX	MIL	193	1	2	4	-10	4	23.1319	-82.3642	4	23.1319	-82.3642	4	23.1319	-82.3642
19790116	MEX	VNM	111	2	17	3	-2	1	15	100	1	15	100	1	15	100
19790116	MIL	GOV	050	1	5	1	3.5	1	15	100	1	15	100	1	15	100
19790116	MIL	GOV	070	1	10	2	7	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790116	MILGOV	MED	010	1	2	1	0	1	38	-97	1	38	-97	1	38	-97
19790116	MIL	IRN	042	1	1	1	1.9	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790116	MIL	MED	190	1	10	4	-10	3	30.2013	-93.7516	3	30.2013	-93.7516	3	30.2013	-93.7516
19790116	MIL	RUS	044	1	6	1	2.5	4	-17.9167	25.85	4	-17.9167	25.85	4	-17.9167	25.85
19790116	MOS	AFG	040	1	2	1	1							4	49.4667	142.867
19790116	MOS	MOS	070	2	9	2	7	4	41.9	12.4833	4	41.9	12.4833	1	41.9	12.45
19790116	MOS	REL	193	1	4	4	-10	4	41.9	12.4833	4	41.9	12.4833	4	41.9	12.4833
19790116	MOSSHI	OPP	193	1	9	4	-10	4	41.9	12.4833	1	41.9	12.45	1	41.9	12.45
19790116	MYS	KHM	010	1	3	1	0	4	35.75	51.5148	4	35.75	51.5148	4	35.75	51.5148
19790116	MYS	KHM	013	1	2	1	0.4	4	16	107	4	16	107	4	16	107
19790116	NAM	ZMB	172	1	1	4	-5	4	16	107	4	16	107	4	16	107
19790116	NGA	NGAGOV	010	1	2	1	0	1	-22	17	1	-15	30	1	-22	17
19790116	NGOHLHIRC	MIL	040	1	5	1	1	4	10.5231	7.44028	4	10.5231	7.44028	4	10.5231	7.44028
19790116	NGOHLHIRC	OPP	1053	1	9	3	-5	1	38	-97	1	38	-97	1	38	-97
19790116	NGOHLHIRC	USA	040	1	4	1	1	1	38	-97	1	38	-97	1	38	-97
19790116	NGOHRI	ETH	042	2	10	1	1.9	1	-29	24	4	9.03333	38.7	4	9.03333	38.7
19790116	NGOHRIGOV	LAO	051	1	8	1	3.4	4	9.03333	38.7	4	9.03333	38.7	4	9.03333	38.7
19790116	NGOHRIGOV	VNM	051	1	10	1	3.4	1	18	105	1	18	105	1	18	105
19790116	NOR	DNK	030	2	10	1	4	1	65	-18	1	64	26	4	55.6667	12.5833
19790116	NOR	FIN	030	2	10	1	4	1	65	-18	1	62	15	4	55.6667	12.5833
19790116	NOR	ISLGOVEDU	030	2	10	1	4	1	65	-18	1	65	-18	4	55.6667	12.5833
19790116	NOR	SWE	030	2	10	1	4	1	65	-18	1	62	10	4	55.6667	12.5833
19790116	NPL	CHN	043	3	8	1	2.8	1	28	84	1	35	105	1	28	84
19790116	NPLGOV	NPL	090	1	2	2	-2	1	28	84	1	35	105	1	35	105
19790116	OPP	IRN	190	2	4	4	-10	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790116	OPP	RUS	040	1	4	1	1	4	36.297	59.6062	4	36.297	59.6062	4	36.297	59.6062
19790116	OPP	USA	112	1	3	3	-2	1	60	100	1	60	100	1	60	100
19790116	PHL	IGOSEAASNGOV	111	2	19	3	-2	4	11.55	104.917	4	11.55	104.917	4	11.55	104.917
19790116	POL	CRM	173	1	10	4	-5	4	11.55	104.917	4	11.55	104.917	4	11.55	104.917
19790116	POL	CUB	042	2	10	1	1.9	4	23.1319	-82.3642	4	23.1319	-82.3642	4	23.1319	-82.3642
19790116	PRKMED	IRQ	040	1	5	1	1	1	52	20	4	23.1319	-82.3642	4	23.1319	-82.3642
19790116	PRKMED	IRQ	042	2	5	1	1.9	1	33	44				1	33	44
19790116	PSE	EGY	043	1	3	1	2.8	1	33	44				1	33	44
19790116	PSE	EGYGOV	043	1	3	1	2.8	4	30.0445	31.2332	4	30.0445	31.2332	4	30.0445	31.2332
19790116	PSEELI	MIL	010	2	10	1	0	1	31	36	1	31	36	1	31	36
19790116	PSE	JOR	026	1	2	1	4	1	31	36	1	21.5	-80	1	31	36
19790116	PSE	JOR	084	2	3	2	7							4	31.95	35.9333
19790116	PSE	JORGOV	084	1	1	2	7	1	31.5	34.75				4	31.95	35.9333
19790116	PSELEG	JORGOV	026	1	2	1	4							4	31.95	35.9333
19790116	PSELEG	PSE	084	1	2	2	7							4	31.95	35.9333
19790116	PSE	RUS	043	1	4	1	2.8	1	31.5	34.75	1	31.5	34.75			
19790116	PSE	SYR	040	1	7	1	1	4	30.0445	31.2332	1	60	100	4	30.0445	31.2332
19790116	PTY	CHN	193	1	2	4	-10	1	35	38	1	35	38	1	35	38
19790116	qia	BUS	043	1	3	1	2.8	4	28.3794	121.406	4	28.3794	121.406	4	28.3794	121.406
19790116	qia	EGY	043	1	1	1	2.8	4	39.9289	116.388	1	27	30	1	27	30
19790116	REB	AFG	190	1	4	4	-10	4	39.9289	116.388	1	27	30	1	27	30
19790116	REB	AFGGOV	190	1	5	4	-10	4	32.2417	67.7136	4	32.2417	67.7136	4	32.2417	67.7136
19790116	REB	CRM	0332	2	5	1	5.2	4	33.2661	112.083	4	33.2661	112.083	4	33.2661	112.083
19790116	REB	CRM	071	2	10	2	7.4	4	50.4333	30.5167	1	60	100	1	60	100
19790116	ROU	BGR	057	1	7	1	8	1	60	100	1	60	100	1	60	100
19790116	ROU	SWE	042	1	2	1	1.9	1	46	25	1	43	25	1	43	25
19790116	RUS	AFG	072	2	2	2	8.3	4	55.863	47.7102	4	31.9256	73.8641	4	32.2417	67.7136
19790116	RUS	AFG	141	1	4	3	-6.5	4	55.863	47.7102	4	32.2417	67.7136	4	32.2417	67.7136
19790116	RUS	AFGREB	190	1	2	4	-10	4	55.863	47.7102	4	34.5167	69.1833	4	55.863	47.7102
19790116	RUS	BGR	030	1	4	1	4	4	55.863	47.7102	4	37.0191	72.6645	4	37.0191	72.6645
19790116	RUS	BGR	042	2	8	1	1.9							4	55.7522	37.6156
19790116	RUS	BUS	061	1	8	2	6.4							4	42.6833	23.3167
19790116	RUS	CHNGOV	036	1	1	1	4	1	60	100	1	60	100	1	60	100
19790116	RUS	CHNGOV	042	1	1	1	1.9							4	55.7522	37.6156
19790116	RUS	CUB	057	3	6	1	8	1	60	100	1	60	100	4	23.1319	-82.3642
19790116	RUS	CUB	061	2	6	2	6.4	4	55.7522	37.6156	4	23.1319	-82.3642	4	23.1319	-82.3642
19790116	RUS	CVL	046	1	10	1	7	4	55.7522	37.6156	4	23.1319	-82.3642	4	55.7522	37.6156
19790116	RUS	CVL	051	1	10	1	3.4							4	55.7522	37.6156
19790116	RUS	GBR	046	1	6	1	7							4	55.7522	37.6156
19790116	RUS	GOV	043	1	1	1	2.8	4	55.7255	52.4112	4	54	-4	4	54	-4
19790116	RUS	GOV	0841	1	1	2	7							4	55.7522	37.6156
19790116	RUSGOV	BGRGOV	040	2	10	1	1	1	60	100	1	60	100	1	60	100
19790116	RUSGOV	MED	090	1	8	2	-2	1	60	100	1	60	100	1	43	25
19790116	RUSGOVMED	MIL	120	1	6	3	-4	1	60	100	1	60	100	1	60	100
19790116	RUSGOV	MIL	120	1	8	3	-4	4	55.7255	52.4112	4	55.7255	52.4112	4	55.7255	52.4112
19790116	RUSGOV	RUS	010	1	4	1	0	1	60	100	1	60	100	1	60	100
19790116	RUSGOV	RUS	042	1	4	1	1.9	4	55.7255	52.4112	4	55.7255	52.4112	4	55.7255	52.4112
19790116	RUSGOV	ZMB	0841	2	2	2	7	1	38	-97	1	38	-97	4	-6.8	39.2833
19790116	RUS	IGOUNO	129	1	8	3	-5	4	-6.8	39.2833	1	38	-97	4	-6.8	39.2833
19790116	RUS	IRNOPP	190	1	1	4	-10	1	60	100	1	60	100	1	60	100
19790116	RUS	ISR	051	1	8	1	3.4	4	50.8855	45.488	4	36.297	59.6062	4	36.297	59.6062
19790116	RUS	JPN	012	3	8	1	-0.4	1	60	100	4	35.685	139.751	4	35.685	139.751
19790116	RUS	JPN	020	2	8	1	3	1	60	100	4	35.685	139.751	1	60	100
19790116	RUS	KHM	051	1	2	1	3.4	1	60	100	4	35.685	139.751	4	35.685	139.751
19790116	RUS	KHM	129	2	6	3	-5	1	60	100	1	13	105	1	60	100
19790116	RUS	KHM	160	3	6	4	-4	1	60	100	4	50.0833	14.4667	1	48.6667	19.5
19790116	RUSLAB	BUS	071	1	4	2	7.4	1	60	100	4	50.0833	14.4667	4	50.0833	14.4667
19790116	RUS	LEG	010	2	4	1	0	1	60	100	1	60	100	1	60	100
19790116	RUS	LEG	036	2	5	1	4				2	36.17	-119.746	4	55.7522	37.6156
19790116	RUS	LEG	040	1	5	1	1				2	36.17	-119.746	2	36.17	-119.746
19790116	RUS	MED	090	1	2	2	-2				2	36.17	-119.746	4	55.7522	37.6156
19790116	RUS	MIL	120	1	2	3	-4	1	60	100	1	60	100	1	60	100
19790116	RUS	OPP	036	1	4	1	4	1	60	100	1	60	100	1	60	100
19790116	RUS	OPP	040	1	4	1	1	4	41.9	12.4833	4	41.9	12.4833	4	41.9	12.4833
19790116	RUS	PSE	042	1	4	1	1.9	1	60	100	1	60	100	1	60	100
19790116	RUS	PSE	051	1	4	1	3.4	1	60	100	4	30.0445	31.2332	4	30.0445	31.2332
19790116	RUS	RUSGOV	043	1	4	1	2.8	1	60	100	4	30.0445	31.2332	4	30.0445	31.2332
19790116	RUS	RUSGOV	0841	1	4	2	7							4	55.7522	37.6156
19790116	RUS	SVK	040	2	4	1	1	1	60	100	1	48.6667	19.5	4	50.0833	14.4667
19790116	RUS	SVK	046	2	4	1	7	1	60	100	1	48.6667	19.5	1	48.6667	19.5
19790116	RUS	UKR	042	1	6	1	1.9	1	60	100	1	60	100	1	48.6667	19.5
19790116	RUS	USA	130	3	9	3	-4.4	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790116	SAU	GOV	051	1	10	1	3.4	4	50.8855	45.488	3	38.8951	-77.0364	3	38.8951	-77.0364
19790116	SAU	MED	043	1	2	1	2.8	1	25	45	1	25	45	1	25	45
19790116	SCGSRB	ALB	141	2	8	3	-6.5	1	42.5	19.3	1	42.5	19.3	1	41	20
19790116	SEA	KHM	051	2	8	1	3.4	1	60	100	4	16	107	4	16	107
19790116	SEA	VNM	100	1	7	3	-5	4	16	107	4	16	107	4	16	107
19790116	SEP	GBR	0332	1	2	1	5.2	1	2.5	112.5	1	2.5	112.5	1	2.5	112.5
19790116	SEP	USA	0332	1	2	1	5.2	4	-17.8178	31.0447	1	54	-2	4	-17.8178	31.0447
19790116	SLEEDU	RUS	030	1	6	1	4	4	-17.8178	31.0447	1	38	-97	4	-17.8178	31.0447
19790116	SLVGOV	GOV	110	1	5	3	-2	1	60	100	1	60	100	1	60	100
19790116	SPY	AGR	023	1	10	1	3.4	1	38	-97	1	38	-97	1	38	-97
19790116	SPY	VNM	042	2	4	1	1.9	1	48.6667	19.5	1	48.6667	19.5	1	48.6667	19.5
19790116	SVK	BEL	043	2	4	1	2.8	1	48.6667	19.5	1	50.8333	4	1	50.8333	4
19790116	SVK	CZE	042	1	2	1	1.9	1	48.6667	19.5	1	50.8333	4	1	48.6667	19.5
19790116	SVK	CZE	046	1	2	1	7	4	50.142	14.0965	4	50.142	14.0965	4	50.142	14.0965
19790116	SVK	GOV	043	1	2	1	2.8	1	48.6667	19.5	4	50.0833	14.4667	4	50.0833	14.4667
19790116	SVK	ITA	042	1	2	1	1.9	1	48.6667	19.5	1	50.8333	4	1	48.6667	19.5
19790116	SVK	LEG	040	1	2	1	1	4	50.0833	14.4667	4	50.0833	14.4667	4	50.0833	14.4667
19790116	SVK	RUS	040	2	4	1	1	1	48.6667	19.5	1	60	100	4	50.0833	14.4667
19790116	SVK	RUS	046	2	4	1	7	1	48.6667	19.5	1	60	100	1	48.6667	19.5
19790116	SWE	DNK	030	2	10	1	4	1	62	10	1	64	26	4	55.6667	12.5833
19790116	SWE	FIN	030	2	10	1	4	1	62	10	1	62	15	4	55.6667	12.5833
19790116	SWE	HRV	042	1	2	1	1.9	1	62	15	1	64	26	4	55.6667	12.5833
19790116	SWE	HRV	043	1	8	1	2.8	4	55.6667	12.5833	1	62	15	1	62	15
19790116	SWE	ISLGOVEDU	030	2	10	1	4	1	62	10	1	65	-18	4	55.6667	12.5833
19790116	SWE	NOR	030	2	10	1	4	1	62	10	1	65	-18	4	55.6667	12.5833
19790116	SWE	ROU	043	1	2	1	2.8	1	62	15	1	62	10	4	55.6667	12.5833
19790116	SYR	PSE	040	1	7	1	1	1	62	15	1	46	25	1	62	15
19790116	THA	GOV	040	1	4	1	1	1	35	38	1	35	38	1	35	38
19790116	THA	GOV	042	1	8	1	1.9	1	15	100	1	15	100	1	15	100
19790116	THAGOV	GOV	040	2	15	1	1	1	15	100	1	15	100	1	15	100
19790116	THAGOV	IGOSEAASN	010	2	10	1	0									
19790116	THAGOV	THA	043	1	2	1	2.8	1	15	100	1	15	100	1	15	100
19790116	THA	KHMELI	046	2	2	1	7	1	15	100	2	42.1497	-74.9384	1	15	100
19790116	THA	THAGOV	042	1	2	1	1.9	4	39.9289	116.388	4	11.55	104.917	4	39.9289	116.388
19790116	TUR	EDU	017	1	7	1	0	1	15	100	1	15	100	4	39.9289	116.388
19790116	TUR	EDU	193	1	7	4	-10	4	41.005	39.7269	4	43	35	4	43	35
19790116	TUR	EDUEDU	190	1	9	4	-10	4	41.005	39.7269	4	43	35	4	43	35
19790116	TUR	EDUEDU	193	3	9	4	-10	4	41.005	39.7269	4	41.005	39.7269	4	43	35
19790116	TUR	GRC	050	1	5	1	3.5	4	43	35	4	41.005	39.7269	4	41.005	39.7269
19790116	TWN	TWNLEG	020	2	2	1	3	1	23.5	121	1	23.5	121	1	23.5	121
19790116	TWN	USA	020	1	4	1	3	1	23.5	121	3	38.8951	-77.0364	3	38.8951	-77.0364
19790116	TZAGOVEDU	UAF	013	1	3	1	0.4	1	60	100	1	60	100	1	60	100
19790116	TZA	IGOBUSIMF	046	1	7	1	7	4	-6.8	39.2833	1	39.5	-8	4	-6.8	39.2833
19790116	TZA	UAF	013	2	2	1	0.4	4	-6.8	39.2833	1	39.5	-8	4	-6.8	39.2833
19790116	TZA	ZWEGOV	020	2	10	1	3	1	-27	133	4	-6.8	39.2833	4	-6.8	39.2833
19790116	UAF	CVL	190	1	10	4	-10	4	-6.8	39.2833	4	-6.8	39.2833	4	-6.8	39.2833
19790116	UAF	EDU	017	1	2	1	0	4	-19.7667	32.4167	4	-19.7667	32.4167	4	-19.7667	32.4167
19790116	UAF	EDU	193	1	2	4	-10	4	43	35	4	43	35	4	43	35
19790116	UAF	GOV	110	2	19	3	-2	1	16	106	1	-27	133	1	-27	133
19790116	UAF	ZWE	042	1	8	1	1.9	1	16	106	1	-27	133	1	-27	133
19790116	UKR	RUS	043	1	6	1	2.8	4	-17.8178	31.0447	4	-17.8178	31.0447	4	-17.8178	31.0447
19790116	USA	BUS	040	1	2	1	1	4	50.4333	30.5167	1	60	100	1	60	100
19790116	USA	BWA	172	1	5	4	-5	3	42.8948	-70.8712	3	42.8948	-70.8712	3	42.8948	-70.8712
19790116	USA	CHN	054	3	13	1	6	1	38	-97	1	38	-97	1	38	-97
19790116	USA	CVL	090	2	9	2	-2	1	5	-59	2	36.17	-119.746	2	36.17	-119.746
19790116	USA	CVL	114	2	9	3	-2	1	5	-59	2	36.17	-119.746	2	36.17	-119.746
19790116	USAELI	IRL	042	2	9	1	1.9	1	32	53	1	32	53	1	32	53
19790116	USAELI	IRN	040	1	2	1	1	1	27	30	1	32	53	1	32	53
19790116	USA	GOV	010	3	11	1	0	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790116	USA	GOV	040	2	8	1	1	2	42.1497	-74.9384	2	42.1497	-74.9384	2	42.1497	-74.9384
19790116	USA	GOV	042	1	2	1	1.9	1	35	105	1	35	105	1	35	105
19790116	USA	GOV	043	1	5	1	2.8	1	38	-97	4	46.0553	14.5144	4	46.0553	14.5144
19790116	USA	GOV	050	4	9	1	3.5	4	25.0478	121.532	3	47.564	-122.275	3	47.564	-122.275
19790116	USA	GOV	051	1	2	1	3.4	3	38.8951	-77.0364	3	38.8951	-77.0364	3	38.8951	-77.0364
19790116	USAGOV	GOV	030	1	2	1	4	3	41.85	-87.6501	3	41.85	-87.6501	3	41.85	-87.6501
19790116	USAGOV	GOV	040	1	2	1	1	2	42.1497	-74.9384	1	13	105	1	13	105
19790116	USAGOV	LEG	010	1	2	1	0	2	42.1497	-74.9384	2	42.1497	-74.9384	2	42.1497	-74.9384
19790116	USAGOV	RUS	014	2	5	1	0	1	60	100	1	60	100	1	60	100
19790116	USAGOV	TWN	013	1	2	1	0.4	4	39.9289	116.388	1	60	100	4	39.9289	116.388
19790116	USAGOV	USA	013	1	2	1	0.4	1	23.5	121	1	23.5	121	1	23.5	121
19790116	USA	IGOUNO	040	2	4	1	1	2	42.1497	-74.9384	1	13	105	2	42.1497	-74.9384
19790116	USA	IRN	012	3	10	1	-0.4	1	32	53	1	32	53	1	32	53
19790116	USA	IRN	040	1	5	1	1	1	32	53	3	38.8951	-77.0364	1	32	53
19790116	USA	IRN	042	1	4	1	1.9	3	38.8951	-77.0364	4	37.4727	49.4622	3	38.8951	-77.0364
19790116	USA	IRN	043	1	2	1	2.8	3	30.2013	-93.7516	3	30.2013	-93.7516	3	30.2013	-93.7516
19790116	USA	IRN	151	3	8	4	-7.2	3	38.8951	-77.0364	3	38.8951	-77.0364	1	25	45
19790116	USA	IRN	186	1	2	4	-10	1	25	45	1	32	53	3	38.8951	-77.0364
19790116	USA	IRNEDU	043	2	5	1	2.8	4	30.916	61.3188	4	30.916	61.3188	4	30.916	61.3188
19790116	USA	IRNGOV	040	1	2	1	1	2	31.106	-97.6475	4	30.916	61.3188	2	31.106	-97.6475
19790116	USA	KHMELI	042	2	10	1	1.9	1	16	106	1	16	106	1	16	106
19790116	USA	KHMELI	051	1	3	1	3.4	2	42.1497	-74.9384	2	42.1497	-74.9384	2	42.1497	-74.9384
19790116	USA	KHMELI	141	2	7	3	-6.5	2	42.1497	-74.9384	2	42.1497	-74.9384	2	42.1497	-74.9384
19790116	USA	LEG	020	2	9	1	3	4	39.9289	116.388	2	37.768	-78.2057	2	37.768	-78.2057
19790116	USA	LEG	040	1	9	1	1	2	37.768	-78.2057	2	37.768	-78.2057	2	37.768	-78.2057
19790116	USA	LEG	131	2	9	3	-5.8	4	39.9289	116.388	2	37.768	-78.2057	2	37.768	-78.2057
19790116	USA	MED	084	1	5	2	7	2	37.768	-78.2057	2	37.768	-78.2057	2	37.768	-78.2057
19790116	USA	MED	090	1	2	2	-2	1	38	-97	1	38	-97	1	38	-97
19790116	USAMED	GOV	022	1	4	1	3.2	3	37.4289	-122.17	3	37.4289	-122.17	3	37.4289	-122.17
19790116	USAMIL	ESP	010	1	2	1	0									
19790116	USAMIL	ESP	110	1	2	3	-2	4	40.4	-3.68333	4	40.4	-3.68333	4	40.4	-3.68333
19790116	USA	MOZ	172	1	5	4	-5	3	38.8951	-77.0364	4	42.8644	-7.29161	4	42.8644	-7.29161
19790116	USA	NAM	172	1	5	4	-5	4	-21.0167	31.6167	1	-18.25	35	1	-18.25	35
19790116	USA	OPP	112	1	4	3	-2	4	-21.0167	31.6167	1	-22	17	1	-22	17
19790116	USA	RUS	186	4	5	4	-10	3	38.8951	-77.0364	4	50.8855	45.488	4	31.3203	48.6693
19790116	USA	TWN	020	1	5	1	3	3	38.8951	-77.0364	4	50.8855	45.488	3	38.8951	-77.0364
19790116	USA	VNM	050	3	6	1	3.5	4	21.0333	105.85	2	42.1497	-74.9384	2	42.1497	-74.9384
19790116	USA	VNM	054	3	6	1	6	2	42.1497	-74.9384	4	21.0333	105.85	2	42.1497	-74.9384
19790116	USA	ZMB	172	1	5	4	-5	2	42.1497	-74.9384	4	21.0333	105.85	4	21.0333	105.85
19790116	VAT	MOS	046	1	4	1	7	4	-21.0167	31.6167	1	-15	30	1	-22	17
19790116	VEN	GOV	042	2	2	1	1.9	1	8	-66				1	8	-66
19790116	VENGOVLAB	GOV	042	1	3	1	1.9	1	8	-66				4	44.8186	20.4681
19790116	VENGOVLAB	GOV	043	2	5	1	2.8	1	8	-66				4	44.8186	20.4681
19790116	VNM	CHN	190	1	4	4	-10	1	8	-66				1	0	0
19790116	VNM	CHNMIL	190	1	2	4	-10	4	22.8333	106.317	1	35	105	1	35	105
19790116	VNM	CZE	043	1	4	1	2.8	4	22.8333	106.317	1	35	105	1	35	105
19790116	VNM	GOV	030	1	10	1	4	4	21.0333	105.85	1	49.75	15.5	4	21.0333	105.85
19790116	VNM	GOV	043	4	16	1	2.8	1	16	106	1	12	-15	1	12	-15
19790116	VNMGOV	LAO	043	2	11	1	2.8	4	21.0333	105.85	4	17.9667	102.6	4	17.9667	102.6
19790116	VNM	IGOUNO	040	2	19	1	1	1	16	106	1	16	106	1	16	106
19790116	VNM	ITA	111	4	17	3	-2	4	11.55	104.917	1	16	106	1	16	106
19790116	VNM	LAO	043	1	8	1	2.8	4	11.55	104.917	1	16	106	1	16	106
19790116	VNM	MIL	114	1	10	3	-2	4	21.0333	105.85	4	17.9667	102.6	4	17.9667	102.6
19790116	VNM	RUS	030	2	8	1	4	1	16	106	1	60	100	1	60	100
19790116	VNM	RUS	060	2	15	2	6	1	16	106	4	55.7522	37.6156	4	55.7522	37.6156
19790116	VNM	SEA	070	1	10	2	7	1	16	106	4	55.7522	37.6156	4	55.7522	37.6156
19790116	VNM	SPY	043	2	4	1	2.8	4	21.0333	105.85	4	21.0333	105.85	4	21.0333	105.85
19790116	VNM	UAF	051	2	8	1	3.4	4	20.0833	106.25	1	-20	30	4	20.0833	106.25
19790116	VNM	USA	050	3	6	1	3.5	4	21.0333	105.85	2	42.1497	-74.9384	2	42.1497	-74.9384
19790116	VNM	VNMGOV	050	1	2	1	3.5	4	21.0333	105.85	2	42.1497	-74.9384	4	21.0333	105.85
19790116	ZAF	AFR	042	1	6	1	1.9	4	21.0333	105.85	4	21.0333	105.85	4	21.0333	105.85
19790116	ZMB	AUS	192	1	6	4	-9.5							4	-26.8159	27.8297
19790116	ZMB	MED	190	1	4	4	-10	4	-17.9167	25.85	4	-17.9167	25.85	4	-17.9167	25.85
19790116	ZMB	MIL	190	1	10	4	-10	4	-17.9167	25.85	4	-17.9167	25.85	4	-17.9167	25.85
19790116	ZMB	MIL	193	1	10	4	-10	4	-17.9167	25.85	4	-17.9167	25.85	4	-17.9167	25.85
19790116	ZMBMIL	MED	190	1	6	4	-10	4	-17.9167	25.85	4	-17.9167	25.85	4	-17.9167	25.85
19790116	ZMBMIL	MIL	193	1	3	4	-10	4	-17.9167	25.85	4	-17.9167	25.85	4	-17.9167	25.85
19790116	ZMBMIL	ZMB	190	1	6	4	-10	4	-17.9167	25.85	4	-17.9167	25.85	4	-17.9167	25.85
19790116	ZWE	BWA	172	4	4	4	-5	4	-21.0167	31.6167	1	-15	30	4	-18.3667	26.4833
19790116	ZWEEDU	ZWE	060	1	4	2	6	4	-21.0167	31.6167	1	-22	24	1	-22	17
19790116	ZWE	MOZ	172	1	2	4	-5	4	-17.8178	31.0447	4	-17.8178	31.0447	4	-17.8178	31.0447
19790116	ZWE	NAM	172	4	4	4	-5	4	-21.0167	31.6167	1	-22	17	1	-22	17
19790116	ZWE	ZMB	172	4	4	4	-5	4	-21.0167	31.6167	1	-15	30	1	-22	17
19790117	AFG	GOV	057	2	2	1	8	1	33	65	1	33	65	1	33	65
19790117	AFR	BRA	013	2	4	1	0.4	4	-33.9167	18.4167	4	-23.5333	-46.6167	4	-23.5333	-46.6167
19790117	AFR	BRA	031	1	4	1	5.2	4	-33.9167	18.4167	4	-33.9167	18.4167	4	-33.9167	18.4167
19790117	AFR	GBR	1822	2	2	4	-9	4	-34.1267	19.9821	4	54.5	-6.5	4	-34.1267	19.9821
19790117	AFRGOV	AFRSEP	060	2	8	2	6	1	-6	35	1	-29	24	1	-6	35
19790117	AFR	IRL	1822	2	2	4	-9	4	-34.1267	19.9821	4	54.5	-6.5	4	-34.1267	19.9821
19790117	AFR	MED	172	2	4	4	-5	4	-26.2424	28.1512	4	-26.2424	28.1512	4	-26.2424	28.1512
19790117	AFR	MED	173	2	4	4	-5	1	-33	-56	1	-33	-56	1	-29	24
19790117	AGO	COD	190	1	2	4	-10	1	-29	24	1	-29	24	1	-29	24
19790117	AGO	GOVMED	100	1	4	3	-5	4	39.9289	116.388	4	39.9289	116.388	4	39.9289	116.388
19790117	BEL	CZE	043	2	6	1	2.8	4	50.8333	4.33333	1	49.75	15.5	1	49.75	15.5
19790117	BGD	KHM	1056	2	10	3	-5	4	21.0333	105.85	1	29.3375	47.6581	1	24	90
19790117	BGD	MMR	043	1	4	1	2.8	1	24	90	1	-15	30	1	-15	30
19790117	BGD	MMRREF	043	1	6	1	2.8	1	24	90	1	22	98	1	24	90
19790117	BGR	COP	043	3	4	1	2.8	1	60	100	1	60	100	1	60	100
19790117	BGR	CUB	042	3	15	1	1.9	4	21.8833	-82.8	4	21.8833	-82.8	1	-22	17
19790117	BGR	CUB	043	2	4	1	2.8	1	43	25	4	21.6667	-82.8333	1	43	25
19790117	BGRMIL	MKD	010	1	2	1	0	1	43	25	4	21.6667	-82.8333	4	21.6667	-82.8333
19790117	BGR	MKD	010	2	2	1	0	4	42.2019	22.3319	4	42.2019	22.3319	4	42.2019	22.3319
19790117	BGR	RUSGOV	043	1	10	1	2.8	4	43.2667	27.9333	4	42.2019	22.3319	4	42.2019	22.3319
19790117	BOL	BGD	100	3	10	3	-5	1	24	90	4	21.0333	105.85	4	21.0333	105.85
19790117	BOL	GAB	100	3	10	3	-5	1	24	90	1	24	90	4	21.0333	105.85
19790117	BOL	JAM	100	3	10	3	-5	1	24	90	1	24	90	4	21.0333	105.85
19790117	BOL	KHM	1056	3	10	3	-5	1	24	90	1	29.3375	47.6581	1	24	90
